assay_chembl_id	assay_description	assay_type	confidence_score	confidence_desc	src_id	bao_format	target_chembl_id	target_name	target_type	organism	tax_id
CHEMBL1052982	Inactivation of Kv1.2 channel expressed in -70 mV-activated HEK293 cells followed by further 10 mV pulse stimulation assessed as reduction in half maximal activation potential (RVb= -0.1 +/- 2.2 mV)	B	8	Homologous single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1052984	Inhibition of human ERG channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1024556	Inhibition of human ERG channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1034538	Inhibition of human ERG expressed in HEK293 cells assessed as blockade of KCl-stimulated depolarization relative to terfenadine	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1057876	Displacement of [3H]dofetilide from human ERG channel by scintillation proximity assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1063963	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1063998	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1063073	Inhibition of human ERG channel at 5 uM by rubidium efflux assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1054706	Inhibition of human ERG expressed in HEK293 cells at 3 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1055593	Displacement of [35S]MK499 from human ERG channel in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1058832	Inhibition of human ERG at 10 uM by ion works assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1063190	Inhibition of human ERG expressed in CHO cells by patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1063193	Inhibition of human ERG activation expressed in CHO cells by rubidium efflux assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1061548	Inhibition of [35S]MK499 binding to human ERG transfected in HEK293 cells by microscintillation counting	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1059726	Displacement of dofetilide from human ERG at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1059728	Inhibition of human ERG by patch-clamp electrophysiology assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1063264	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1051701	Inhibition of IKr channel	B	8	Homologous single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1052485	Inhibition of human ERG at 10 uM by patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1053229	Displacement of [35S]MK499 from human ERG potassium channel expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1059781	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells overexpressing Ikr channel protein	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1064182	Binding affinity to human ERG potassium channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1062483	Displacement of [3H]dofetilide from human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1062488	Displacement of [3H]dofetilide from human ERG at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1061556	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1054110	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1059865	Displacement of [3H]dofetilide from human ERG channel by scintillation proximity assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1060814	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells overexpressing Ikr channel protein	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1060824	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1051047	Inhibition of human ERG expressed in CHO cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1061682	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1051824	Inhibition of human ERG expressed in HEK293 cells by patch-clamp technique	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1051852	Inhibition of human ERG potassium channel expressed in CHO-K1 cells at 3 uM by whole cell voltage clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1056550	Inhibition of human ERG channel expressed in HEK293 cells by voltage clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1055806	Inhibition of human ERG at 3 uM by patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1061741	Inhibition of human ERG expressed in CHO cells by patch-clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1060930	Inhibition of human ERG channel expressed in HEK293 cells by patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1060931	Displacement of [3H]dofetolide from human ERG channel expressed in HEK293 cells at 37 degC by liquid scintillation assay	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1062741	Inhibition of human ERG by whole cell patch clamp assay	B	9	Direct single protein target assigned	1	BAO_0000019	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1043076	Inhibition of human ERG at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1043077	Inhibition of human ERG at 3 uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1050865	Inhibition of human ERG expressed in HEK293 cells at 10 uM by fast patch clamp method	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1054528	Inhibition of human ERG expressed in HEK cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1054533	Inhibition of human ERG expressed in HEK cells at 30 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1054534	Inhibition of human ERG expressed in HEK cells at 300 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1054535	Inhibition of human ERG expressed in HEK cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1052905	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1042327	Inhibition of human ERG at 10 uM	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1042376	Inhibition of human ERG by patch-clamp assay	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1050164	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1046692	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1043202	Binding affinity to human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039568	Inhibition of human ERG by patch-clamp technique	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1040540	Displacement of dofetilide from human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1045843	Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1045845	Inhibition of human recombinant ERG T623S mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036922	Inhibition of human recombinant ERG S624A mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036923	Inhibition of human recombinant ERG S624T mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036924	Inhibition of human recombinant ERG Y652A mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036925	Inhibition of human recombinant ERG Y652F mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036926	Inhibition of human recombinant ERG F656M mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036927	Inhibition of human recombinant ERG F656T mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036928	Inhibition of human recombinant ERG F656W mutant expressed in CHOK1 cells by whole-cell plate-based electrophysiology	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1036929	Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1042532	Displacement of Cy3B-tagged N-desmethyl dofetilide from human ERG expressed in HEK cells at 10 uM after 120 mins	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1049590	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1038976	Inhibition of human ERG	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1041817	Inhibition of human ERG channel	B	9	Direct single protein target assigned	1	BAO_0000357	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1048874	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039906	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039907	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells at 25 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039908	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells at 20 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039909	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells at 60 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039910	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells at 30 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
CHEMBL1039911	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells at 100 uM	B	9	Direct single protein target assigned	1	BAO_0000219	CHEMBL240	Voltage-gated inwardly rectifying potassium channel KCNH2	SINGLE PROTEIN	Homo sapiens	9606
