assay_chembl_id	cell_name	cell_description	cell_source_organism	cell_source_tissue
CHEMBL3436155	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3436156	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3436157	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508811	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508812	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508848	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508849	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508850	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508851	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3508852	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3578665	NULL	NULL	NULL	NULL
CHEMBL3579079	NULL	NULL	NULL	NULL
CHEMBL3579575	NULL	NULL	NULL	NULL
CHEMBL3579786	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3579943	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3579944	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3579945	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3580169	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3578413	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3578618	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3582736	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3582540	NULL	NULL	NULL	NULL
CHEMBL3583096	NULL	NULL	NULL	NULL
CHEMBL3583383	NULL	NULL	NULL	NULL
CHEMBL3583384	NULL	NULL	NULL	NULL
CHEMBL3583386	NULL	NULL	NULL	NULL
CHEMBL3583387	NULL	NULL	NULL	NULL
CHEMBL3583403	NULL	NULL	NULL	NULL
CHEMBL3583404	NULL	NULL	NULL	NULL
CHEMBL3583954	NULL	NULL	NULL	NULL
CHEMBL3583955	NULL	NULL	NULL	NULL
CHEMBL3584390	NULL	NULL	NULL	NULL
CHEMBL3582584	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3582606	NULL	NULL	NULL	NULL
CHEMBL3588625	NULL	NULL	NULL	NULL
CHEMBL3587475	NULL	NULL	NULL	NULL
CHEMBL3587702	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3588388	NULL	NULL	NULL	NULL
CHEMBL3588589	NULL	NULL	NULL	NULL
CHEMBL3591528	NULL	NULL	NULL	NULL
CHEMBL3591006	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3591007	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3591008	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3591805	NULL	NULL	NULL	NULL
CHEMBL3592068	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3592072	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3592076	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3592080	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3592224	NULL	NULL	NULL	NULL
CHEMBL3590902	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3590915	NULL	NULL	NULL	NULL
CHEMBL3591513	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3591514	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3591515	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3591516	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3591517	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3591518	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3591519	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3595880	NULL	NULL	NULL	NULL
CHEMBL3594777	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3594793	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3594979	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3599417	NULL	NULL	NULL	NULL
CHEMBL3599847	NULL	NULL	NULL	NULL
CHEMBL3599848	NULL	NULL	NULL	NULL
CHEMBL3598727	NULL	NULL	NULL	NULL
CHEMBL3602645	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3602656	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3602657	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3602726	NULL	NULL	NULL	NULL
CHEMBL3602727	NULL	NULL	NULL	NULL
CHEMBL3602728	NULL	NULL	NULL	NULL
CHEMBL3603073	NULL	NULL	NULL	NULL
CHEMBL3602243	NULL	NULL	NULL	NULL
CHEMBL3602620	NULL	NULL	NULL	NULL
CHEMBL3602779	NULL	NULL	NULL	NULL
CHEMBL3603131	NULL	NULL	NULL	NULL
CHEMBL3602290	NULL	NULL	NULL	NULL
CHEMBL3603636	NULL	NULL	NULL	NULL
CHEMBL3607755	NULL	NULL	NULL	NULL
CHEMBL3606444	NULL	NULL	NULL	NULL
CHEMBL3606549	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3607786	NULL	NULL	NULL	NULL
CHEMBL3607787	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3606474	NULL	NULL	NULL	NULL
CHEMBL3606931	NULL	NULL	NULL	NULL
CHEMBL3607541	NULL	NULL	NULL	NULL
CHEMBL3607542	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3607683	NULL	NULL	NULL	NULL
CHEMBL3607822	NULL	NULL	NULL	NULL
CHEMBL3607064	NULL	NULL	NULL	NULL
CHEMBL3607065	NULL	NULL	NULL	NULL
CHEMBL3610728	NULL	NULL	NULL	NULL
CHEMBL3610733	NULL	NULL	NULL	NULL
CHEMBL3611634	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3611641	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3611882	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3611883	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3611367	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3611375	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3610078	NULL	NULL	NULL	NULL
CHEMBL3610296	NULL	NULL	NULL	NULL
CHEMBL3610825	NULL	NULL	NULL	NULL
CHEMBL3611135	NULL	NULL	NULL	NULL
CHEMBL3616173	NULL	NULL	NULL	NULL
CHEMBL3614618	NULL	NULL	NULL	NULL
CHEMBL3616252	NULL	NULL	NULL	NULL
CHEMBL3615683	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3615686	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3615701	NULL	NULL	NULL	NULL
CHEMBL3616110	NULL	NULL	NULL	NULL
CHEMBL3616113	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3614588	NULL	NULL	NULL	NULL
CHEMBL3615013	NULL	NULL	NULL	NULL
CHEMBL3615014	NULL	NULL	NULL	NULL
CHEMBL3615015	NULL	NULL	NULL	NULL
CHEMBL3615016	NULL	NULL	NULL	NULL
CHEMBL3618560	NULL	NULL	NULL	NULL
CHEMBL3618799	NULL	NULL	NULL	NULL
CHEMBL3618949	NULL	NULL	NULL	NULL
CHEMBL3618954	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3620197	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3619841	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3619842	NULL	NULL	NULL	NULL
CHEMBL3619843	NULL	NULL	NULL	NULL
CHEMBL3625503	NULL	NULL	NULL	NULL
CHEMBL3625655	NULL	NULL	NULL	NULL
CHEMBL3624320	NULL	NULL	NULL	NULL
CHEMBL3625361	NULL	NULL	NULL	NULL
CHEMBL3625362	NULL	NULL	NULL	NULL
CHEMBL3625363	NULL	NULL	NULL	NULL
CHEMBL3624814	NULL	NULL	NULL	NULL
CHEMBL3625553	NULL	NULL	NULL	NULL
CHEMBL3625781	NULL	NULL	NULL	NULL
CHEMBL3624292	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3624298	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3624311	NULL	NULL	NULL	NULL
CHEMBL3627070	NULL	NULL	NULL	NULL
CHEMBL3627500	NULL	NULL	NULL	NULL
CHEMBL3626606	NULL	NULL	NULL	NULL
CHEMBL3626607	NULL	NULL	NULL	NULL
CHEMBL3630980	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3630981	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3631137	NULL	NULL	NULL	NULL
CHEMBL3630418	NULL	NULL	NULL	NULL
CHEMBL3630432	NULL	NULL	NULL	NULL
CHEMBL3631371	NULL	NULL	NULL	NULL
CHEMBL3637622	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3635896	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3636862	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3636866	NULL	NULL	NULL	NULL
CHEMBL3637054	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3635936	NULL	NULL	NULL	NULL
CHEMBL3635627	NULL	NULL	NULL	NULL
CHEMBL3635628	NULL	NULL	NULL	NULL
CHEMBL3638056	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638057	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638058	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638059	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638060	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638061	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638062	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638063	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638064	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638065	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638066	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638067	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638068	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638069	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638070	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638071	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638072	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638073	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638074	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638075	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638076	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638077	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638078	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638079	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638080	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638081	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638082	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638083	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638084	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638085	Oocyte	Ooctyes	Xenopus laevis	NULL
CHEMBL3638086	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638087	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638088	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638089	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638090	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638091	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638092	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638093	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638094	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638095	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638096	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638097	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638098	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638099	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638100	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638101	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638102	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638103	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638104	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638105	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638106	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638107	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638108	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638109	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638110	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638111	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638112	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638113	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638114	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638115	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638116	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638117	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638118	A7R5	A7R5 (Immortalized cell line)	Rattus norvegicus	NULL
CHEMBL3638119	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638120	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638121	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638122	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638123	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3638124	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3638126	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638127	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638128	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638129	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638130	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638131	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638132	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638133	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638134	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638135	NULL	NULL	NULL	NULL
CHEMBL3638136	H9c2	H9c2 (Cardiomyoblast cells)	Rattus norvegicus	Cardiomyoblast cells
CHEMBL3638137	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638138	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638139	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638140	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638141	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638142	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638143	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638144	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638146	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638147	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638148	NULL	NULL	NULL	NULL
CHEMBL3638149	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638150	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638151	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638152	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638153	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638154	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638155	Cardiac Muscle Cell	Cardiac Muscle Cell	NULL	Cardiac Muscle
CHEMBL3638156	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638157	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638158	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638159	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638160	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638161	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638162	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638163	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638164	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638165	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638166	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638167	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638168	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638169	Ventricular myocyte	Regular ventricular cardiac myocyte	NULL	NULL
CHEMBL3638170	NULL	NULL	NULL	NULL
CHEMBL3706049	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3705667	NULL	NULL	NULL	NULL
CHEMBL3706371	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3705543	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3705623	NULL	NULL	NULL	NULL
CHEMBL3707668	NULL	NULL	NULL	NULL
CHEMBL3707744	NULL	NULL	NULL	NULL
CHEMBL3707612	NULL	NULL	NULL	NULL
CHEMBL3738362	NULL	NULL	NULL	NULL
CHEMBL3738365	NULL	NULL	NULL	NULL
CHEMBL3738384	NULL	NULL	NULL	NULL
CHEMBL3737860	NULL	NULL	NULL	NULL
CHEMBL3738912	NULL	NULL	NULL	NULL
CHEMBL3736641	NULL	NULL	NULL	NULL
CHEMBL3736648	NULL	NULL	NULL	NULL
CHEMBL3736649	NULL	NULL	NULL	NULL
CHEMBL3742790	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3742791	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3742792	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3744480	NULL	NULL	NULL	NULL
CHEMBL3744481	NULL	NULL	NULL	NULL
CHEMBL3744482	NULL	NULL	NULL	NULL
CHEMBL3744957	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3743573	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3744556	NULL	NULL	NULL	NULL
CHEMBL3745212	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3742910	NULL	NULL	NULL	NULL
CHEMBL3744110	NULL	NULL	NULL	NULL
CHEMBL3744161	NULL	NULL	NULL	NULL
CHEMBL3744162	NULL	NULL	NULL	NULL
CHEMBL3744630	NULL	NULL	NULL	NULL
CHEMBL3743003	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3743004	NULL	NULL	NULL	NULL
CHEMBL3743005	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3750698	NULL	NULL	NULL	NULL
CHEMBL3749896	NULL	NULL	NULL	NULL
CHEMBL3750583	NULL	NULL	NULL	NULL
CHEMBL3749925	NULL	NULL	NULL	NULL
CHEMBL3750482	NULL	NULL	NULL	NULL
CHEMBL3749967	NULL	NULL	NULL	NULL
CHEMBL3749265	NULL	NULL	NULL	NULL
CHEMBL3756071	NULL	NULL	NULL	NULL
CHEMBL3754945	NULL	NULL	NULL	NULL
CHEMBL3757420	NULL	NULL	NULL	NULL
CHEMBL3757655	NULL	NULL	NULL	NULL
CHEMBL3755587	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3758047	NULL	NULL	NULL	NULL
CHEMBL3755245	NULL	NULL	NULL	NULL
CHEMBL3755246	NULL	NULL	NULL	NULL
CHEMBL3755636	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3755637	NULL	NULL	NULL	NULL
CHEMBL3761658	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3761659	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3761681	NULL	NULL	NULL	NULL
CHEMBL3761687	NULL	NULL	NULL	NULL
CHEMBL3761688	NULL	NULL	NULL	NULL
CHEMBL3762406	NULL	NULL	NULL	NULL
CHEMBL3762781	NULL	NULL	NULL	NULL
CHEMBL3762972	NULL	NULL	NULL	NULL
CHEMBL3767914	NULL	NULL	NULL	NULL
CHEMBL3768879	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3766024	NULL	NULL	NULL	NULL
CHEMBL3768210	NULL	NULL	NULL	NULL
CHEMBL3767767	NULL	NULL	NULL	NULL
CHEMBL3767768	NULL	NULL	NULL	NULL
CHEMBL3767769	NULL	NULL	NULL	NULL
CHEMBL3767784	NULL	NULL	NULL	NULL
CHEMBL3767785	NULL	NULL	NULL	NULL
CHEMBL3768467	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3768468	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL3766108	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3773618	NULL	NULL	NULL	NULL
CHEMBL3774209	NULL	NULL	NULL	NULL
CHEMBL3772524	NULL	NULL	NULL	NULL
CHEMBL3772918	NULL	NULL	NULL	NULL
CHEMBL3773485	NULL	NULL	NULL	NULL
CHEMBL3773492	NULL	NULL	NULL	NULL
CHEMBL3773665	NULL	NULL	NULL	NULL
CHEMBL3773667	NULL	NULL	NULL	NULL
CHEMBL3773669	NULL	NULL	NULL	NULL
CHEMBL3773670	NULL	NULL	NULL	NULL
CHEMBL3774049	NULL	NULL	NULL	NULL
CHEMBL3772384	NULL	NULL	NULL	NULL
CHEMBL3773319	NULL	NULL	NULL	NULL
CHEMBL3774086	NULL	NULL	NULL	NULL
CHEMBL3779069	NULL	NULL	NULL	NULL
CHEMBL3779522	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL3776784	NULL	NULL	NULL	NULL
CHEMBL3779605	NULL	NULL	NULL	NULL
