assay_chembl_id	document_chembl_id
CHEMBL4412518	CHEMBL4411291
CHEMBL4223829	CHEMBL4219233
CHEMBL2328112	CHEMBL2321869
CHEMBL4200504	CHEMBL4196159
CHEMBL1274956	CHEMBL1268880
CHEMBL3430524	CHEMBL3430320
CHEMBL3855325	CHEMBL3853331
CHEMBL5710524	CHEMBL5705903
CHEMBL933610	CHEMBL1147066
CHEMBL4332023	CHEMBL4330097
CHEMBL5515077	CHEMBL5512648
CHEMBL5476787	CHEMBL5465560
CHEMBL5735271	CHEMBL5727741
CHEMBL5319826	CHEMBL5316339
CHEMBL1687592	CHEMBL1681740
CHEMBL5474488	CHEMBL5465560
CHEMBL3625553	CHEMBL3621146
CHEMBL2051179	CHEMBL2046410
CHEMBL4236893	CHEMBL4229565
CHEMBL5347182	CHEMBL5346862
CHEMBL4766385	CHEMBL4765234
CHEMBL5248063	CHEMBL5247577
CHEMBL655371	CHEMBL1132542
CHEMBL5343726	CHEMBL5338813
CHEMBL4606516	CHEMBL4602732
CHEMBL3638084	CHEMBL3638030
CHEMBL3117583	CHEMBL3112460
CHEMBL4828201	CHEMBL4825755
CHEMBL4362471	CHEMBL4359877
CHEMBL2217326	CHEMBL2216747
CHEMBL5545007	CHEMBL5543102
CHEMBL3430555	CHEMBL3430320
CHEMBL5165162	CHEMBL5154874
CHEMBL2040133	CHEMBL2034857
CHEMBL3638122	CHEMBL3638030
CHEMBL5150222	CHEMBL5149963
CHEMBL1787063	CHEMBL1781898
CHEMBL4021693	CHEMBL4020748
CHEMBL4714993	CHEMBL4706744
CHEMBL2050027	CHEMBL2046302
CHEMBL4017803	CHEMBL4017458
CHEMBL1686219	CHEMBL1681676
CHEMBL3638078	CHEMBL3638030
CHEMBL937364	CHEMBL1147066
CHEMBL5536527	CHEMBL5532744
CHEMBL1039568	CHEMBL1154688
CHEMBL5343725	CHEMBL5338813
CHEMBL5224991	CHEMBL5223125
CHEMBL2186404	CHEMBL2176916
CHEMBL3117841	CHEMBL3112503
CHEMBL5251675	CHEMBL5247653
CHEMBL5379181	CHEMBL5375990
CHEMBL3436082	CHEMBL3436046
CHEMBL5257221	CHEMBL5257017
CHEMBL3070020	CHEMBL3045789
CHEMBL5140411	CHEMBL5137044
CHEMBL5050591	CHEMBL5046316
CHEMBL3582736	CHEMBL3580660
CHEMBL4706986	CHEMBL4706475
CHEMBL5638266	CHEMBL5634161
CHEMBL2019938	CHEMBL2016555
CHEMBL1225700	CHEMBL1221332
CHEMBL1023674	CHEMBL1158373
CHEMBL876248	CHEMBL1129246
CHEMBL1073649	CHEMBL1157659
CHEMBL2328652	CHEMBL2321873
CHEMBL3369365	CHEMBL3352410
CHEMBL3430383	CHEMBL3430320
CHEMBL3430419	CHEMBL3430320
CHEMBL4629912	CHEMBL4627396
CHEMBL5041215	CHEMBL5038633
CHEMBL4364034	CHEMBL4359928
CHEMBL3430476	CHEMBL3430320
CHEMBL5381148	CHEMBL5380777
CHEMBL5730898	CHEMBL5725488
CHEMBL4416533	CHEMBL4414617
CHEMBL654575	CHEMBL1129246
CHEMBL4224591	CHEMBL4219269
CHEMBL4393835	CHEMBL4393654
CHEMBL4196392	CHEMBL4196006
CHEMBL1019587	CHEMBL1139251
CHEMBL4881707	CHEMBL4507276
CHEMBL854891	CHEMBL1137584
CHEMBL1261450	CHEMBL1255216
CHEMBL4054845	CHEMBL4052645
CHEMBL4807667	CHEMBL4806967
CHEMBL5317214	CHEMBL5316283
CHEMBL967819	CHEMBL1138521
CHEMBL4603258	CHEMBL4602617
CHEMBL3508848	CHEMBL3508693
CHEMBL1111587	CHEMBL1156291
CHEMBL4237146	CHEMBL4229569
CHEMBL4670565	CHEMBL4665796
CHEMBL659153	CHEMBL1132542
CHEMBL4190054	CHEMBL4184337
CHEMBL3638131	CHEMBL3638030
CHEMBL3888930	CHEMBL3886889
CHEMBL4047407	CHEMBL4043239
CHEMBL1045845	CHEMBL1154736
CHEMBL3757655	CHEMBL3751804
CHEMBL1069964	CHEMBL1153119
CHEMBL5116839	CHEMBL5113450
CHEMBL3100944	CHEMBL3098111
CHEMBL5043389	CHEMBL5042488
CHEMBL3430646	CHEMBL3430321
CHEMBL5539527	CHEMBL5537159
CHEMBL4047419	CHEMBL4043239
CHEMBL5734919	CHEMBL5727565
CHEMBL3638083	CHEMBL3638030
CHEMBL5029766	CHEMBL5029164
CHEMBL3430628	CHEMBL3430321
CHEMBL4704172	CHEMBL4699583
CHEMBL3436110	CHEMBL3436046
CHEMBL3436104	CHEMBL3436046
CHEMBL4040880	CHEMBL4038335
CHEMBL5225011	CHEMBL5223125
CHEMBL4769917	CHEMBL4765317
CHEMBL3999551	CHEMBL3997816
CHEMBL2034507	CHEMBL2029210
CHEMBL5343727	CHEMBL5338813
CHEMBL2167607	CHEMBL2163325
CHEMBL3430465	CHEMBL3430320
CHEMBL1118799	CHEMBL1155527
CHEMBL3371482	CHEMBL3352487
CHEMBL3430730	CHEMBL3430320
CHEMBL2424465	CHEMBL2417378
CHEMBL4834689	CHEMBL4834397
CHEMBL4373191	CHEMBL4371073
CHEMBL2090507	CHEMBL2086249
CHEMBL5248062	CHEMBL5247577
CHEMBL5047355	CHEMBL5046240
CHEMBL2155365	CHEMBL2150897
CHEMBL5609492	CHEMBL5608191
CHEMBL3430538	CHEMBL3430320
CHEMBL5058674	CHEMBL5058641
CHEMBL2394846	CHEMBL2390865
CHEMBL1647979	CHEMBL1641497
CHEMBL3999755	CHEMBL3997829
CHEMBL3636862	CHEMBL3632488
CHEMBL4415876	CHEMBL4414586
CHEMBL2160806	CHEMBL2157898
CHEMBL1226090	CHEMBL1221361
CHEMBL4001912	CHEMBL4000232
CHEMBL2211387	CHEMBL2203006
CHEMBL932572	CHEMBL1145564
CHEMBL2072706	CHEMBL2069189
CHEMBL3430551	CHEMBL3430320
CHEMBL1024606	CHEMBL1158452
CHEMBL4844934	CHEMBL4842381
CHEMBL1031436	CHEMBL1142492
CHEMBL5058795	CHEMBL5058643
CHEMBL5046094	CHEMBL5042556
CHEMBL4184507	CHEMBL4184082
CHEMBL2021111	CHEMBL2016485
CHEMBL1039909	CHEMBL1156057
CHEMBL5509956	CHEMBL5506023
CHEMBL3436217	CHEMBL3436046
CHEMBL5147244	CHEMBL5143655
CHEMBL4201404	CHEMBL4196191
CHEMBL664887	CHEMBL1123720
CHEMBL3096732	CHEMBL3091311
CHEMBL4823547	CHEMBL4823248
CHEMBL4179916	CHEMBL4177603
CHEMBL3583384	CHEMBL3580651
CHEMBL3378637	CHEMBL3352784
CHEMBL4385345	CHEMBL4382283
CHEMBL4431164	CHEMBL4428134
CHEMBL5339927	CHEMBL5338727
CHEMBL5248058	CHEMBL5247577
CHEMBL5365732	CHEMBL5365398
CHEMBL908639	CHEMBL1148680
CHEMBL4312672	CHEMBL4311943
CHEMBL1108729	CHEMBL1154904
CHEMBL4251919	CHEMBL4251546
CHEMBL3267117	CHEMBL3259706
CHEMBL986351	CHEMBL1155810
CHEMBL5145948	CHEMBL5143597
CHEMBL3430373	CHEMBL3430320
CHEMBL3430649	CHEMBL3430321
CHEMBL4887066	CHEMBL4507282
CHEMBL5239937	CHEMBL5236628
CHEMBL3819857	CHEMBL3817762
CHEMBL3430436	CHEMBL3430320
CHEMBL5628631	CHEMBL5625239
CHEMBL1114477	CHEMBL1156265
CHEMBL2026806	CHEMBL2021812
CHEMBL4825564	CHEMBL4823327
CHEMBL5731674	CHEMBL5725903
CHEMBL4039285	CHEMBL4038301
CHEMBL5050156	CHEMBL5046307
CHEMBL4358542	CHEMBL4354855
CHEMBL1107892	CHEMBL1156281
CHEMBL5538984	CHEMBL5537149
CHEMBL4623822	CHEMBL4622872
CHEMBL3430380	CHEMBL3430320
CHEMBL768698	CHEMBL1134478
CHEMBL1001517	CHEMBL1137005
CHEMBL2390363	CHEMBL2385026
CHEMBL5131296	CHEMBL5126674
CHEMBL5502998	CHEMBL5500379
CHEMBL5508893	CHEMBL5506004
CHEMBL1054528	CHEMBL1154610
CHEMBL3430705	CHEMBL3430320
CHEMBL5164183	CHEMBL5154849
CHEMBL1932266	CHEMBL1926590
CHEMBL770456	CHEMBL1126270
CHEMBL1176475	CHEMBL1177669
CHEMBL4606454	CHEMBL4602731
CHEMBL4332217	CHEMBL4330105
CHEMBL3430346	CHEMBL3430320
CHEMBL3430645	CHEMBL3430321
CHEMBL3241797	CHEMBL3232969
CHEMBL4036852	CHEMBL4033761
CHEMBL4428884	CHEMBL4428053
CHEMBL2071948	CHEMBL2069205
CHEMBL2150658	CHEMBL2146374
CHEMBL1913329	CHEMBL1909616
CHEMBL2384768	CHEMBL2380208
CHEMBL3436086	CHEMBL3436046
CHEMBL3880651	CHEMBL3880390
CHEMBL5037163	CHEMBL5036324
CHEMBL889313	CHEMBL1145378
CHEMBL4276442	CHEMBL4270669
CHEMBL4622581	CHEMBL4619817
CHEMBL3638153	CHEMBL3638030
CHEMBL888452	CHEMBL1145402
CHEMBL841079	CHEMBL1134478
CHEMBL3803792	CHEMBL3797052
CHEMBL4839020	CHEMBL4837239
CHEMBL1016403	CHEMBL1139370
CHEMBL768954	CHEMBL1134478
CHEMBL4004504	CHEMBL4002640
CHEMBL1958902	CHEMBL1955830
CHEMBL4705969	CHEMBL4699655
CHEMBL1121010	CHEMBL1157744
CHEMBL985007	CHEMBL1154397
CHEMBL4329577	CHEMBL4325911
CHEMBL4342989	CHEMBL4342410
CHEMBL4329550	CHEMBL4325910
CHEMBL5130457	CHEMBL5126622
CHEMBL5131325	CHEMBL5126674
CHEMBL1947811	CHEMBL1944599
CHEMBL2344015	CHEMBL2331553
CHEMBL5060000	CHEMBL4507332
CHEMBL5163327	CHEMBL5154826
CHEMBL856405	CHEMBL1147984
CHEMBL5112476	CHEMBL5108065
CHEMBL5609109	CHEMBL5608181
CHEMBL2188959	CHEMBL2177020
CHEMBL1292027	CHEMBL1287767
CHEMBL979037	CHEMBL1155868
CHEMBL4807665	CHEMBL4806967
CHEMBL4264023	CHEMBL4261599
CHEMBL3738365	CHEMBL3734760
CHEMBL2387963	CHEMBL2385019
CHEMBL3880847	CHEMBL3880410
CHEMBL3101858	CHEMBL3098003
CHEMBL3607065	CHEMBL3603827
CHEMBL4012230	CHEMBL4011598
CHEMBL5129939	CHEMBL5126607
CHEMBL4396476	CHEMBL4393722
CHEMBL3436051	CHEMBL3436046
CHEMBL868945	CHEMBL1146123
CHEMBL3129033	CHEMBL3124877
CHEMBL5117664	CHEMBL5113480
CHEMBL2395262	CHEMBL2390921
CHEMBL1069497	CHEMBL1159071
CHEMBL1832111	CHEMBL1828557
CHEMBL3436227	CHEMBL3436046
CHEMBL4223830	CHEMBL4219233
CHEMBL4669854	CHEMBL4665759
CHEMBL2406353	CHEMBL2401692
CHEMBL1794573	CHEMBL1201862
CHEMBL5255793	CHEMBL5252617
CHEMBL5131218	CHEMBL5126669
CHEMBL1663820	CHEMBL1649416
CHEMBL4624402	CHEMBL4622895
CHEMBL1106982	CHEMBL1156278
CHEMBL3615683	CHEMBL3612018
CHEMBL4405100	CHEMBL4402585
CHEMBL1118859	CHEMBL1155448
CHEMBL5142760	CHEMBL5137098
CHEMBL5139593	CHEMBL5137025
CHEMBL1036925	CHEMBL1154736
CHEMBL4270242	CHEMBL4266056
CHEMBL4190647	CHEMBL4190175
CHEMBL4193761	CHEMBL4190330
CHEMBL5129510	CHEMBL5126594
CHEMBL3430700	CHEMBL3430320
CHEMBL906898	CHEMBL1148680
CHEMBL4822454	CHEMBL4819115
CHEMBL4181570	CHEMBL4177668
CHEMBL5352745	CHEMBL5352387
CHEMBL2014814	CHEMBL2010768
CHEMBL4331781	CHEMBL4330091
CHEMBL4124696	CHEMBL4118248
CHEMBL4824897	CHEMBL4823289
CHEMBL3239612	CHEMBL3232717
CHEMBL4827377	CHEMBL4825708
CHEMBL4018116	CHEMBL4017471
CHEMBL4360358	CHEMBL4359817
CHEMBL931097	CHEMBL1143157
CHEMBL1918386	CHEMBL1914441
CHEMBL953566	CHEMBL1153277
CHEMBL5043587	CHEMBL5042493
CHEMBL1017620	CHEMBL1138611
CHEMBL3430359	CHEMBL3430320
CHEMBL3369983	CHEMBL3352612
CHEMBL3436084	CHEMBL3436046
CHEMBL3755637	CHEMBL3751822
CHEMBL1059865	CHEMBL1153053
CHEMBL5393081	CHEMBL5390300
CHEMBL4827914	CHEMBL4825733
CHEMBL4141973	CHEMBL4138169
CHEMBL4882397	CHEMBL4507280
CHEMBL4331793	CHEMBL4330091
CHEMBL4223826	CHEMBL4219233
CHEMBL3388483	CHEMBL3351615
CHEMBL932292	CHEMBL1143246
CHEMBL3638079	CHEMBL3638030
CHEMBL5049099	CHEMBL5046282
CHEMBL5577748	CHEMBL5576108
CHEMBL5384537	CHEMBL5380852
CHEMBL5236676	CHEMBL5236544
CHEMBL3224193	CHEMBL3217434
CHEMBL5157440	CHEMBL5154691
CHEMBL4769899	CHEMBL4765317
CHEMBL767234	CHEMBL1136064
CHEMBL4769914	CHEMBL4765317
CHEMBL5370114	CHEMBL5365534
CHEMBL929420	CHEMBL1145598
CHEMBL924360	CHEMBL1140523
CHEMBL4022285	CHEMBL4020781
CHEMBL2208576	CHEMBL2203122
CHEMBL4841815	CHEMBL4840354
CHEMBL1648362	CHEMBL1641467
CHEMBL5164097	CHEMBL5154849
CHEMBL1772132	CHEMBL1770137
CHEMBL5259448	CHEMBL5257092
CHEMBL4414323	CHEMBL4411339
CHEMBL5547883	CHEMBL5543142
CHEMBL3430532	CHEMBL3430320
CHEMBL5136760	CHEMBL5131569
CHEMBL980868	CHEMBL1140078
CHEMBL1918337	CHEMBL1914383
CHEMBL5610225	CHEMBL5608207
CHEMBL3430341	CHEMBL3430320
CHEMBL1781362	CHEMBL1777797
CHEMBL5520727	CHEMBL5518206
CHEMBL5589391	CHEMBL5584359
CHEMBL5239180	CHEMBL5236608
CHEMBL1217643	CHEMBL1212834
CHEMBL4048343	CHEMBL4043283
CHEMBL2209547	CHEMBL2203248
CHEMBL4195682	CHEMBL4190402
CHEMBL3873572	CHEMBL3872236
CHEMBL4235077	CHEMBL4229492
CHEMBL5117269	CHEMBL5113463
CHEMBL4047735	CHEMBL4043263
CHEMBL3797009	CHEMBL3792353
CHEMBL4416893	CHEMBL4414644
CHEMBL1063190	CHEMBL1152349
CHEMBL5153894	CHEMBL5150064
CHEMBL5234321	CHEMBL5233240
CHEMBL4724420	CHEMBL4715885
CHEMBL5531470	CHEMBL5528074
CHEMBL1211970	CHEMBL1208761
CHEMBL3880281	CHEMBL3879906
CHEMBL2328122	CHEMBL2321869
CHEMBL3638099	CHEMBL3638030
CHEMBL1033907	CHEMBL1140166
CHEMBL866681	CHEMBL1138045
CHEMBL1291160	CHEMBL1287744
CHEMBL2345730	CHEMBL2331457
CHEMBL4236905	CHEMBL4229566
CHEMBL985480	CHEMBL1140141
CHEMBL1060931	CHEMBL1154013
CHEMBL2032963	CHEMBL2029240
CHEMBL4270326	CHEMBL4266057
CHEMBL5105856	CHEMBL5104138
CHEMBL3430701	CHEMBL3430320
CHEMBL4121772	CHEMBL4118128
CHEMBL1105740	CHEMBL1157794
CHEMBL5548364	CHEMBL5543152
CHEMBL864914	CHEMBL1138061
CHEMBL3430523	CHEMBL3430320
CHEMBL4676425	CHEMBL4673253
CHEMBL3430746	CHEMBL3430320
CHEMBL3602779	CHEMBL3600349
CHEMBL5165550	CHEMBL5154881
CHEMBL3436066	CHEMBL3436046
CHEMBL1291240	CHEMBL1287746
CHEMBL4431079	CHEMBL4428127
CHEMBL5168509	CHEMBL5154938
CHEMBL4223820	CHEMBL4219233
CHEMBL4137526	CHEMBL4130635
CHEMBL4706261	CHEMBL4699664
CHEMBL853924	CHEMBL1139732
CHEMBL3813328	CHEMBL3808373
CHEMBL913858	CHEMBL1149259
CHEMBL1764302	CHEMBL1759846
CHEMBL1054535	CHEMBL1154611
CHEMBL1120746	CHEMBL1155515
CHEMBL3362479	CHEMBL3351750
CHEMBL864204	CHEMBL1146045
CHEMBL4840060	CHEMBL4837261
CHEMBL1063073	CHEMBL1152437
CHEMBL4769905	CHEMBL4765317
CHEMBL3430425	CHEMBL3430320
CHEMBL3436070	CHEMBL3436046
CHEMBL4010387	CHEMBL4007461
CHEMBL5715853	CHEMBL5715260
CHEMBL4705679	CHEMBL4699648
CHEMBL1247037	CHEMBL1240530
CHEMBL937365	CHEMBL1147066
CHEMBL1670487	CHEMBL1667835
CHEMBL4021708	CHEMBL4020748
CHEMBL4413880	CHEMBL4411321
CHEMBL4882497	CHEMBL4507283
CHEMBL4357092	CHEMBL4354828
CHEMBL4836099	CHEMBL4834436
CHEMBL4351578	CHEMBL4350959
CHEMBL4769909	CHEMBL4765317
CHEMBL4180610	CHEMBL4177630
CHEMBL2208575	CHEMBL2203122
CHEMBL3436144	CHEMBL3436046
CHEMBL1111711	CHEMBL1156307
CHEMBL5634413	CHEMBL5634074
CHEMBL3638059	CHEMBL3638030
CHEMBL3436088	CHEMBL3436046
CHEMBL4266935	CHEMBL4265889
CHEMBL3430694	CHEMBL3430320
CHEMBL3381617	CHEMBL3351320
CHEMBL4030035	CHEMBL4028831
CHEMBL4233115	CHEMBL4229414
CHEMBL3638138	CHEMBL3638030
CHEMBL5154397	CHEMBL5150075
CHEMBL1919843	CHEMBL1914323
CHEMBL3430501	CHEMBL3430320
CHEMBL1819702	CHEMBL1817582
CHEMBL3117581	CHEMBL3112460
CHEMBL3888739	CHEMBL3886813
CHEMBL3638130	CHEMBL3638030
CHEMBL5476368	CHEMBL5465560
CHEMBL5136902	CHEMBL5131572
CHEMBL3430423	CHEMBL3430320
CHEMBL4037342	CHEMBL4033781
CHEMBL5351164	CHEMBL5346964
CHEMBL5112832	CHEMBL5108074
CHEMBL2013360	CHEMBL2010700
CHEMBL1924405	CHEMBL1921733
CHEMBL3123230	CHEMBL3120081
CHEMBL1035711	CHEMBL1140120
CHEMBL3638150	CHEMBL3638030
CHEMBL2327304	CHEMBL2321662
CHEMBL4326143	CHEMBL4325824
CHEMBL1011669	CHEMBL1152811
CHEMBL3372615	CHEMBL3352784
CHEMBL4679763	CHEMBL4673394
CHEMBL1061682	CHEMBL1153504
CHEMBL5100514	CHEMBL5096243
CHEMBL3100173	CHEMBL3098117
CHEMBL5342418	CHEMBL5338780
CHEMBL2339143	CHEMBL2331236
CHEMBL4354224	CHEMBL4351009
CHEMBL3638108	CHEMBL3638030
CHEMBL1068017	CHEMBL1156924
CHEMBL3768210	CHEMBL3763143
CHEMBL5121855	CHEMBL5120772
CHEMBL5354037	CHEMBL5352423
CHEMBL3430340	CHEMBL3430320
CHEMBL1805938	CHEMBL1800057
CHEMBL4012201	CHEMBL4011598
CHEMBL4615095	CHEMBL4613264
CHEMBL4017760	CHEMBL4017456
CHEMBL5039908	CHEMBL5038592
CHEMBL5735025	CHEMBL5727624
CHEMBL2388202	CHEMBL2385022
CHEMBL4356657	CHEMBL4354824
CHEMBL2208784	CHEMBL2203251
CHEMBL2317008	CHEMBL2311352
CHEMBL660923	CHEMBL1134151
CHEMBL5057160	CHEMBL5055659
CHEMBL5316803	CHEMBL5316270
CHEMBL4049284	CHEMBL4043307
CHEMBL1117033	CHEMBL1156328
CHEMBL4616796	CHEMBL4616583
CHEMBL916135	CHEMBL1139865
CHEMBL2384079	CHEMBL2380307
CHEMBL5441443	CHEMBL5441442
CHEMBL5141414	CHEMBL5137069
CHEMBL5148069	CHEMBL5143691
CHEMBL4119872	CHEMBL4118097
CHEMBL2026445	CHEMBL2021798
CHEMBL1780626	CHEMBL1777689
CHEMBL4004729	CHEMBL4002647
CHEMBL4813111	CHEMBL4811281
CHEMBL2424274	CHEMBL2417378
CHEMBL896496	CHEMBL1149529
CHEMBL3241472	CHEMBL3232922
CHEMBL4321995	CHEMBL4321785
CHEMBL2032798	CHEMBL2029249
CHEMBL1106513	CHEMBL1157119
CHEMBL5328188	CHEMBL5325482
CHEMBL1937518	CHEMBL1933042
CHEMBL2400451	CHEMBL2396647
CHEMBL1031025	CHEMBL1158455
CHEMBL5389038	CHEMBL5385915
CHEMBL4223831	CHEMBL4219233
CHEMBL5544252	CHEMBL5543085
CHEMBL936408	CHEMBL1147066
CHEMBL3430453	CHEMBL3430320
CHEMBL1070850	CHEMBL1156884
CHEMBL1693396	CHEMBL1687897
CHEMBL2350555	CHEMBL2346624
CHEMBL4433285	CHEMBL4433195
CHEMBL933612	CHEMBL1147066
CHEMBL1837922	CHEMBL1833932
CHEMBL5163210	CHEMBL5154825
CHEMBL3419125	CHEMBL3414433
CHEMBL928561	CHEMBL1141522
CHEMBL4023882	CHEMBL4020832
CHEMBL4844342	CHEMBL4842364
CHEMBL3766108	CHEMBL3763140
CHEMBL4885575	CHEMBL4630903
CHEMBL5303807	CHEMBL4630908
CHEMBL5585575	CHEMBL5584243
CHEMBL3266700	CHEMBL3259727
CHEMBL3239511	CHEMBL3232939
CHEMBL4679362	CHEMBL4673373
CHEMBL4431166	CHEMBL4428134
CHEMBL3755587	CHEMBL3751803
CHEMBL2149458	CHEMBL2146409
CHEMBL902717	CHEMBL1138349
CHEMBL4384747	CHEMBL4382258
CHEMBL5516856	CHEMBL5512681
CHEMBL886475	CHEMBL1139970
CHEMBL3638063	CHEMBL3638030
CHEMBL3268488	CHEMBL3259563
CHEMBL5323854	CHEMBL5321271
CHEMBL3992711	CHEMBL3992487
CHEMBL4605420	CHEMBL4602703
CHEMBL2183479	CHEMBL2177036
CHEMBL4407343	CHEMBL4406807
CHEMBL3762781	CHEMBL3758092
CHEMBL3436136	CHEMBL3436046
CHEMBL3810566	CHEMBL3808345
CHEMBL659155	CHEMBL1132542
CHEMBL4027000	CHEMBL4024763
CHEMBL694797	CHEMBL1149193
CHEMBL2410296	CHEMBL2407043
CHEMBL5636442	CHEMBL5634118
CHEMBL5304328	CHEMBL5303763
CHEMBL5162869	CHEMBL5154820
CHEMBL4372228	CHEMBL4371034
CHEMBL3803507	CHEMBL3797186
CHEMBL4260564	CHEMBL4257571
CHEMBL2154390	CHEMBL2150960
CHEMBL933620	CHEMBL1147066
CHEMBL4424286	CHEMBL4422661
CHEMBL3430470	CHEMBL3430320
CHEMBL3618954	CHEMBL3616397
CHEMBL5037926	CHEMBL5036349
CHEMBL4433272	CHEMBL4433195
CHEMBL2021017	CHEMBL2016458
CHEMBL1285383	CHEMBL1275274
CHEMBL5516905	CHEMBL5512682
CHEMBL2390341	CHEMBL2384998
CHEMBL2217328	CHEMBL2216747
CHEMBL3638113	CHEMBL3638030
CHEMBL2340286	CHEMBL2331175
CHEMBL4312345	CHEMBL4311940
CHEMBL4668963	CHEMBL4665705
CHEMBL4712828	CHEMBL4706648
CHEMBL2176456	CHEMBL2169877
CHEMBL4223822	CHEMBL4219233
CHEMBL3430579	CHEMBL3430321
CHEMBL3582584	CHEMBL3580587
CHEMBL3616113	CHEMBL3611968
CHEMBL3430334	CHEMBL3430320
CHEMBL3887159	CHEMBL3886194
CHEMBL5154401	CHEMBL5150075
CHEMBL3436106	CHEMBL3436046
CHEMBL870287	CHEMBL1138064
CHEMBL5223847	CHEMBL5223084
CHEMBL5478935	CHEMBL5465560
CHEMBL2422533	CHEMBL2417548
CHEMBL4360771	CHEMBL4359827
CHEMBL3774049	CHEMBL3769308
CHEMBL5319037	CHEMBL5316320
CHEMBL3242071	CHEMBL3232919
CHEMBL4700515	CHEMBL4699433
CHEMBL3382984	CHEMBL3351343
CHEMBL1036928	CHEMBL1154736
CHEMBL3436074	CHEMBL3436046
CHEMBL3853583	CHEMBL3853265
CHEMBL2184669	CHEMBL2176988
CHEMBL4011543	CHEMBL4007512
CHEMBL3436121	CHEMBL3436046
CHEMBL1048091	CHEMBL1155359
CHEMBL1663427	CHEMBL1649412
CHEMBL3243209	CHEMBL3232853
CHEMBL3268527	CHEMBL3259669
CHEMBL3801067	CHEMBL3797102
CHEMBL1664415	CHEMBL1649419
CHEMBL3869655	CHEMBL3868612
CHEMBL3300819	CHEMBL3297733
CHEMBL1826008	CHEMBL1821719
CHEMBL3430749	CHEMBL3430320
CHEMBL3883126	CHEMBL3882737
CHEMBL5554281	CHEMBL5550210
CHEMBL4704175	CHEMBL4699583
CHEMBL4257703	CHEMBL4257443
CHEMBL3430349	CHEMBL3430320
CHEMBL906900	CHEMBL1148680
CHEMBL1918473	CHEMBL1914324
CHEMBL4623842	CHEMBL4622872
CHEMBL3801624	CHEMBL3797060
CHEMBL1803665	CHEMBL1799933
CHEMBL3430742	CHEMBL3430320
CHEMBL5303894	CHEMBL4630907
CHEMBL5152033	CHEMBL5150005
CHEMBL3430356	CHEMBL3430320
CHEMBL4701598	CHEMBL4699477
CHEMBL2343703	CHEMBL2331433
CHEMBL1686265	CHEMBL1681710
CHEMBL3430459	CHEMBL3430320
CHEMBL2443482	CHEMBL2439970
CHEMBL5225845	CHEMBL5223170
CHEMBL3385853	CHEMBL3351667
CHEMBL3295909	CHEMBL3286154
CHEMBL4144962	CHEMBL4138301
CHEMBL2382846	CHEMBL2380296
CHEMBL5386813	CHEMBL5385857
CHEMBL3436069	CHEMBL3436046
CHEMBL2406780	CHEMBL2401705
CHEMBL1764303	CHEMBL1759846
CHEMBL2404995	CHEMBL2401654
CHEMBL2154697	CHEMBL2150905
CHEMBL4845171	CHEMBL4842386
CHEMBL1108730	CHEMBL1154904
CHEMBL1176476	CHEMBL1177669
CHEMBL4181786	CHEMBL4177680
CHEMBL4329553	CHEMBL4325910
CHEMBL4307167	CHEMBL4304783
CHEMBL2215806	CHEMBL2202969
CHEMBL897699	CHEMBL1149643
CHEMBL3413549	CHEMBL3407464
CHEMBL3816785	CHEMBL3813689
CHEMBL4265236	CHEMBL4261634
CHEMBL1803471	CHEMBL1800027
CHEMBL4197809	CHEMBL4196046
CHEMBL3772384	CHEMBL3769384
CHEMBL5441444	CHEMBL5441442
CHEMBL4151701	CHEMBL4145681
CHEMBL3436215	CHEMBL3436046
CHEMBL3430377	CHEMBL3430320
CHEMBL4766428	CHEMBL4765235
CHEMBL4610755	CHEMBL4610003
CHEMBL4619252	CHEMBL4616714
CHEMBL3993788	CHEMBL3992534
CHEMBL3224294	CHEMBL3217600
CHEMBL962062	CHEMBL1157462
CHEMBL4834663	CHEMBL4834397
CHEMBL868944	CHEMBL1146123
CHEMBL4844694	CHEMBL4842372
CHEMBL5611059	CHEMBL5608238
CHEMBL3767769	CHEMBL3763146
CHEMBL886473	CHEMBL1139970
CHEMBL4329554	CHEMBL4325910
CHEMBL5050750	CHEMBL5046322
CHEMBL1002098	CHEMBL1138441
CHEMBL5589393	CHEMBL5584359
CHEMBL1027291	CHEMBL1136848
CHEMBL3868265	CHEMBL3867472
CHEMBL4621386	CHEMBL4619774
CHEMBL5521546	CHEMBL5518221
CHEMBL3811491	CHEMBL3808345
CHEMBL2345755	CHEMBL2331117
CHEMBL4724830	CHEMBL4715913
CHEMBL2352672	CHEMBL2346572
CHEMBL3430565	CHEMBL3430320
CHEMBL3638159	CHEMBL3638030
CHEMBL5033711	CHEMBL5032527
CHEMBL3376391	CHEMBL3352721
CHEMBL2013640	CHEMBL2010651
CHEMBL3801068	CHEMBL3797102
CHEMBL3387119	CHEMBL3351799
CHEMBL5531339	CHEMBL5528073
CHEMBL3430457	CHEMBL3430320
CHEMBL1958785	CHEMBL1955830
CHEMBL1819700	CHEMBL1817582
CHEMBL3436224	CHEMBL3436046
CHEMBL3430479	CHEMBL3430320
CHEMBL4882498	CHEMBL4507283
CHEMBL3223442	CHEMBL3217609
CHEMBL5149080	CHEMBL5143725
CHEMBL5547796	CHEMBL5543141
CHEMBL4199526	CHEMBL4196112
CHEMBL4366133	CHEMBL4364273
CHEMBL2320830	CHEMBL2311262
